price,normalPrice,discount,discount_percentage,url,name
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/merchandising/48444-14623-camiseta-unisex-meeple-jones-8436578812226.html#/5-talla-xl,Camiseta Unisex Meeple Jones
13.93,19.9,"5,97 €",-30%,https://dungeonmarvels.com/tablero/48442-la-casa-de-papel-el-gran-quiz-8435407632370.html,La Casa de Papel: El Gran Quiz
22.05,31.5,"9,45 €",-30%,https://dungeonmarvels.com/accesorios/48426-giant-book-of-battle-mats-2-a3-format-9781912803149.html,Giant Book of Battle Mats 2 (A3 Format)
38.85,55.5,"16,65 €",-30%,https://dungeonmarvels.com/figuras/48394-figura-wonder-woman-84-sh-figuarts-wonder-woman-84-15-cm-4573102591951.html,Figura Wonder Woman 84 SH Figuarts: Wonder Woman 84 15 cm
9.31,10.95,"1,64 €",-15%,https://dungeonmarvels.com/tablero/48368-monolith-arena-golems-8436578813278.html,Monolith Arena: Golems
9.31,10.95,"1,64 €",-15%,https://dungeonmarvels.com/tablero/48367-monolith-arena-academia-8436578813285.html,Monolith Arena: Academia
50.92,59.9,"8,99 €",-15%,https://dungeonmarvels.com/tablero/48362-yohei-edicion-kickstarter-12-cartas-promo-2-cajas-634438475125.html,Yohei: Edición Kickstarter + 12 cartas promo + 2 cajas
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/cartas/48320-yo-nunca-revolution-8436564811899.html,Yo Nunca Revolution
8.75,12.500001,"3,75 €",-30%,https://dungeonmarvels.com/accesorios/48283-tapete-limitado-halloween-dragon-2020-dragon-shield-5706569225506.html,Tapete Limitado Halloween Dragon 2020 Dragon Shield
6.97,9.949999,"2,99 €",-30%,https://dungeonmarvels.com/merchandising/48252-mascarillas-de-tela-harry-potter-slytherin-2-unid-5050293855684.html,Mascarillas de tela Harry Potter: Slytherin (2 unid.)
6.97,9.949999,"2,99 €",-30%,https://dungeonmarvels.com/merchandising/48251-mascarillas-de-tela-harry-potter-gryffindor-2-unid-5050293855677.html,Mascarillas de tela Harry Potter: Gryffindor (2 unid.)
16.07,22.95,"6,89 €",-30%,https://dungeonmarvels.com/cartas/48211-7-wonders-second-edition-armada-ingles-5425016924358.html,7 Wonders (Second Edition): Armada (Inglés)
13.97,19.95,"5,99 €",-30%,https://dungeonmarvels.com/cartas/48210-7-wonders-second-edition-cities-ingles-5425016924341.html,7 Wonders (Second Edition): Cities (Inglés)
6.27,8.95,"2,69 €",-30%,https://dungeonmarvels.com/tablero/48185-root-the-exiles-and-partisans-deck-ingles-672975032029.html,Root: The Exiles and Partisans Deck (Inglés)
27.16,31.95,"4,79 €",-15%,https://dungeonmarvels.com/accesorios/48171-tapete-root-otono-e-invierno-672975032005.html,Tapete Root: Otoño e Invierno
49.67,70.95,"21,29 €",-30%,https://dungeonmarvels.com/tablero/48122-blocks-in-the-west-castellano-8422897010344.html,Blocks in the West (Castellano)
49.67,70.95,"21,29 €",-30%,https://dungeonmarvels.com/tablero/48120-leningrad-41-castellano-edicion-kickstarter-5706569104278.html,Leningrad ’41 (Castellano) (Edición Kickstarter)
55.97,79.95,"23,99 €",-30%,https://dungeonmarvels.com/tablero/48119-kiev-41-castellano-edicion-kickstarter-8422897010890.html,Kiev '41 (Castellano) (Edición Kickstarter)
49.67,70.95,"21,29 €",-30%,https://dungeonmarvels.com/tablero/48118-bloody-monday-castellano-edicion-kickstarter-8422897010333.html,Bloody Monday (Castellano) (Edición Kickstarter)
49.67,70.95,"21,29 €",-30%,https://dungeonmarvels.com/tablero/48117-blocks-in-afrika-castellano-8422897010351.html,Blocks in Afrika (Castellano)
37.77,53.95,"16,19 €",-30%,https://dungeonmarvels.com/tablero/48116-1914-germany-at-war-castellano-5706569104267.html,1914 Germany at War (Castellano)
12.25,17.5,"5,25 €",-30%,https://dungeonmarvels.com/accesorios/48115-album-slipcase-binder-dragon-shield-azul-5706569335038.html,Álbum Slipcase Binder Dragon Shield Azul
7.67,10.95,"3,29 €",-30%,https://dungeonmarvels.com/cartas/48110-black-stories-damas-mortales-8436564811660.html,Black Stories: Damas Mortales
7.67,10.95,"3,29 €",-30%,https://dungeonmarvels.com/cartas/48104-con-eso-no-se-jode-658939699781.html,Con eso no se jode
7.67,10.95,"3,29 €",-30%,https://dungeonmarvels.com/cartas/48103-fumanyi-614143349492.html,Fumanyi
13.97,19.95,"5,99 €",-30%,https://dungeonmarvels.com/tablero/48097-dragomino-3664824000775.html,Dragomino
9.45,13.5,"4,05 €",-30%,https://dungeonmarvels.com/accesorios/48094-skull-tales-pirate-dice-set-602561855855.html,Skull Tales: Pirate Dice Set
19.25,27.5,"8,25 €",-30%,https://dungeonmarvels.com/tablero/48060-caretos-5600849320106.html,Caretos
21.67,30.95,"9,29 €",-30%,https://dungeonmarvels.com/tablero/48061-2491-planetship-5600849320113.html,2491 Planetship
87.13,102.5,"15,38 €",-15%,https://dungeonmarvels.com/figuras/48016-figura-saint-seiya-myth-cloth-ex-capricornio-shura-original-color-edition-18-cm-4573102604712.html,Figura Saint Seiya Myth Cloth EX: Capricornio Shura Original Color Edition 18 cm
57.37,81.95,"24,59 €",-30%,https://dungeonmarvels.com/figuras/48014-figura-marvel-avengers-endgame-sh-figuarts-iron-spider-batalla-final-15-cm-4573102587336.html,Figura Marvel Avengers Endgame SH Figuarts: Iron Spider Batalla Final 15 cm
